gamma,f,p_depolarizing,p_readout_error,eavesdropper
0.6009662695355369,0.07479693136509803,0.10776590608552167,0.02905551923794012,False
0.6002456923770747,0.06533871926293078,0.1785879082886536,0.05445425807562908,False
0.6003308671453731,0.007513153846057088,0.27042819960701403,0.09553213222674796,False
0.6009117822161633,0.07438465492415648,0.16904880760737606,0.04208249543243838,False
0.600687858435312,0.020373750576035826,0.2640105357147888,0.07009164103723874,False
0.5992602998336587,0.0070028190697646224,0.21899869699773922,0.04537567234186888,False
0.5997104435683871,0.032045253116886954,0.20042988335709544,0.0661194438449067,False
0.5992586654905869,0.04368906225127143,0.1615386826569763,0.06761897705606242,True
0.6005158400381393,0.08510886811905428,0.19968918976188088,0.05761749936025084,False
0.6002842835064414,0.04130797707176638,0.1270781873479024,0.08728397789771651,True
0.5991833816160251,0.021375689310016384,0.1852428583785576,0.09698028327780568,False
0.6008597006528517,0.06370135706310974,0.1789048075523164,0.06517981035384134,False
0.5995381481566661,0.07599086706787571,0.23429333913979458,0.06141170857420058,True
0.5994022357427069,0.03926188205358634,0.21384250532202678,0.07092099056194939,True
0.600146690300477,0.08327195722275618,0.1874174256525016,0.06970468861820912,True
0.5991880149094009,0.07558340531397717,0.2504521548472012,0.06322697941306868,True
0.6003204197615066,0.04852186047234558,0.2034722536334073,0.07844736180831094,False
0.6003239375840208,0.03140412193538669,0.22736914298346098,0.02579318077616686,True
0.5993412003470564,0.034976709222810064,0.18684532638411994,0.09835518173192763,True
0.6004067277606884,0.03008808644503232,0.21093248931206998,0.06263471684607104,False
0.6005910772196472,0.07974690103504464,0.2727866850693544,0.0867841903819596,True
0.6000139118375095,0.02203158272128659,0.10861439464999913,0.08597211693841528,False
0.6006504500368776,0.0020660334617210174,0.18925852443275776,0.020513862623427727,False
0.5996795071575548,0.017569992800268792,0.16873554727464896,0.011441009936209372,True
0.6006250840197721,0.06254910612075638,0.23928400378533665,0.02490486171532698,True
0.6009682588500849,0.04315489334145674,0.15694246902997766,0.058281583755100605,True
0.5992009111409925,0.007757576350919513,0.18785535831025882,0.038276344657930096,False
0.6001663591474728,0.09325635361582818,0.24194884430974184,0.01277798323628991,False
0.5999082581966261,0.0928350116123923,0.17059430194288125,0.032705722402718906,True
0.5997558275061675,0.03585210409555887,0.2803396712893232,0.09985063339902366,False
0.6001837677341125,0.032235045916338786,0.10457357451927184,0.01632089457755841,False
0.5994246046419216,0.03417510658323358,0.24379537870001156,0.017561390966273273,True
0.5998657837260598,0.06924349496093428,0.12512395959158917,0.038583572110447266,True
0.6006441001768039,0.09686856912507585,0.1758013940312441,0.07636872979776801,True
0.5996254470446984,0.06417871861706735,0.14873222728180707,0.044313439781859004,True
0.6004761210848397,0.07208293695996067,0.1393969707209863,0.06505193160413313,True
0.6008770951779074,0.058155917312386805,0.2798921346518647,0.0968379940168466,True
0.5994808010527145,0.07158265771776584,0.2861343624215661,0.0834370862976813,True
0.600038958297242,0.016130134231720793,0.15938254230112314,0.029406948337833146,True
0.5997350006444752,0.025884818709762617,0.13527522970561617,0.07821686036691716,True
0.6007297934368057,0.008192365013055416,0.1731627240853008,0.01429414108907268,False
0.5996119681773673,0.0785876837549025,0.15991467330015036,0.04347598818641775,True
0.5993288978805051,0.09216744054673207,0.2956807446946341,0.015286921220378953,True
0.6000844745103843,0.057117355847129216,0.2250128649923124,0.02100491422760299,False
0.5999842798436109,0.08179777828830676,0.13252409730683137,0.09116580266912011,False
0.5993337228692774,0.0795446253866948,0.23450859254548184,0.0952042090636919,False
0.6005222188920328,0.06158749941281896,0.26085608353285006,0.016111977769707006,True
0.600632520599806,0.08846012523483164,0.2790333813457001,0.06416311940805765,False
0.5998592845219024,0.017016704197951555,0.19268108417554697,0.09884825794946951,False
0.5996165570918355,0.0199872046012298,0.15893704723854477,0.023074207398910945,True
0.6000819185403168,0.09037275767216545,0.27843876066432444,0.07463163590089165,True
0.6006043372697297,0.052607911881730786,0.22986001658131738,0.030730599701451485,False
0.5990668759674331,0.09721125619915451,0.20667501873563401,0.09152596535490395,False
0.5999179594112923,0.033052607107778284,0.2052767761486448,0.06960551812750586,True
0.6000343736011788,0.04527816778087837,0.2703085414010633,0.02320437262446244,True
0.6003100299677734,0.04411744870460621,0.1595257332014052,0.025153823423326664,False
0.5994191746009347,0.08912238387309374,0.1638599057964253,0.08735078641257661,True
0.6006669286754217,0.027604429732962038,0.10378490407227764,0.014984776817562186,False
0.600868015682858,0.015232773302314973,0.2711747880133999,0.01125798000324321,True
0.6001258171963434,0.05910760230656796,0.19095373976751656,0.02651320741220526,True
0.5997398520484296,0.021448448011926097,0.28770300572969293,0.0501704649183302,True
0.6009968427077527,0.0948966332657796,0.1082276019622681,0.033336696586455425,False
0.599002731420299,0.004492168131190431,0.18019451450954052,0.04394701512359975,False
0.5997264781820814,0.025822610598685968,0.20435214491807863,0.07339893525556666,False
0.5997690828341609,0.003071616583441047,0.2663634392773682,0.04640623290057325,False
0.6004282072387549,0.022144053268371815,0.1746625964156966,0.064586106437748,False
0.6001886004941157,0.07517999466161192,0.16586635489102342,0.07595438491218454,True
0.6001401925220009,0.08021130357210796,0.10724550203172595,0.018260416194060353,True
0.5990960780534207,0.009920053358449393,0.24462877087793955,0.034585299994621586,False
0.599685699006662,0.024576827861298552,0.1300268143278281,0.02881267870542998,True
0.5993701588370759,0.09645701794515031,0.15620327262101794,0.020305298156460386,True
0.5996071709750476,0.06642328849703766,0.13632143347102643,0.056591227368185705,False
0.599388092320268,0.04619836421945851,0.2324422517804245,0.06619923525106178,True
0.6003257506902231,0.09464114039669665,0.20519577986121132,0.03553965558294911,False
0.5995842836390854,0.0158640445535031,0.23966352452609835,0.0750792930001148,False
0.5997975916665624,0.05368258813630777,0.27349885019309705,0.01351132086203195,False
0.5994976195928394,0.011184379667629429,0.2215516111742618,0.041589033532088544,True
0.5991963989565797,0.0036301273548621582,0.1672684696108928,0.022470127138478842,True
0.5999483915789301,0.06427188100806462,0.176647941457029,0.06487444885563713,False
0.5999736950035316,0.06888691550722033,0.2671417805202021,0.013890447756362657,True
0.599251214112751,0.06633461760473718,0.15422022010701258,0.06773052378921364,False
0.5998703116716241,0.029068929169795303,0.19521806511622325,0.010120690961339418,True
0.6002179597826971,0.0011960930791109995,0.19386379264613446,0.04471888689096836,True
0.6008521349982118,0.08629588814485077,0.1241871603914848,0.05818187548211042,False
0.5990360141992703,0.03754096052333249,0.269026503816827,0.07525723663860202,True
0.599443335140924,0.04767281871546971,0.1286472007764313,0.07346531068655619,False
0.5991582391662676,0.04384835451675561,0.17497532066494179,0.055334750609320214,False
0.5990656938685134,0.030917246290623413,0.19292999873687278,0.045296273512146136,False
0.5995000390787504,0.08059613231184636,0.2864128880010392,0.054204325606971936,True
0.6002652778014094,0.08723625827400956,0.27549400424289905,0.07302533815088613,False
0.6006898528750041,0.04628061672373722,0.14209691467136462,0.02715140702002425,True
0.5992629436852605,0.09312762176914746,0.17908777450995125,0.0964459544377746,False
0.6004809258763968,0.09797192039231842,0.2709919371982619,0.058745129308776275,False
0.599815577663212,0.03748982099561085,0.2381062427810632,0.03958469429544854,False
0.6002605837262415,0.06768031696371984,0.25128420757739356,0.025453738241643264,False
0.6005612199889538,0.08400993242426542,0.20934446876736879,0.09356552957624889,True
0.5996491183295228,0.07803543315948012,0.14039286103905602,0.09207595306236922,False
0.6006130852383336,0.01089597325220357,0.23324138175230957,0.0951083082406495,True
0.6005256449000137,0.030667420696505795,0.11794159154643218,0.08380919056056693,False
0.6002349402798166,0.08607750747320986,0.2454947145491791,0.027771635009490668,True
0.5994350348348151,0.08895190332533033,0.11942100268059086,0.03849955102276505,False
0.599658224245844,0.07026731176615257,0.2826850601991451,0.06737576686168345,False
0.5990337801193104,0.022453139691597956,0.10301062728544948,0.06998031396889337,True
0.5992680710934176,0.015748976815095288,0.17427451663797122,0.08183170745352471,False
0.6009414254515488,0.027272946190024853,0.1268492259510777,0.07850418008933376,False
0.599619468280926,0.03607852425215998,0.24100070167663,0.03308185953632997,True
0.5997711456537665,0.08715743032756107,0.2607004362627806,0.07827632347243499,False
0.6005734823615391,0.0832400768520546,0.18292965938083308,0.024046151598549302,False
0.5999503124634992,0.020551936719093358,0.25916650156984966,0.07765701665535425,True
0.599554540694252,0.01816008603300733,0.2039275866810441,0.09919826450191374,True
0.5997732715950084,0.09842863556285239,0.27155110984704545,0.07424278519979538,False
0.5990937442310923,0.05790764670584928,0.25184153012398747,0.02643811668238357,True
0.5991698271584428,0.09153929568749389,0.15551417769345827,0.08852178932524048,True
0.6009161180050187,0.03879621562268267,0.29396818110590056,0.08322587215520573,True
0.599225705115035,0.06672515909357055,0.1732882116156458,0.01718204065926318,True
0.6008001259851282,0.03861623840180215,0.15017812673581418,0.030836434838670462,True
0.5994057928396814,0.053656529708413524,0.22579545663314435,0.016613721811876925,True
0.5992774840452635,0.06263991956634705,0.23876245842751967,0.07104471459310596,True
0.5999021663231563,0.08504141494930048,0.23129359122726334,0.015189326737173103,False
0.5996604025297364,0.0398552728507562,0.27622074103479566,0.08744127620702087,True
0.6006146797955176,0.0324306029091398,0.2122990963983319,0.03325217588039778,True
0.6007167746710225,0.04282863837629811,0.26387686865165394,0.0871257326642108,True
0.5996920172392816,0.013244387022848657,0.11891336624634746,0.01881670088373544,False
0.6008858122405434,0.005721356983446026,0.27312230320143055,0.06392168255397251,True
0.6001025779341558,0.0019302197866001324,0.22291012146320904,0.024307499997618595,False
0.6001168411305557,0.06278883413540717,0.13455689390236186,0.01142942781030818,True
0.6004618686259187,0.015602497940555782,0.11696063398427373,0.06188557458404967,True
0.600077084786844,0.01737743224838256,0.255139301005759,0.07804789271796587,True
0.5995723681746172,0.05218355716760784,0.2668088997014212,0.09301314537398302,True
0.5994829512839334,0.09748454347791068,0.12852960243683026,0.09667065129825786,False
0.5994121211107742,0.023295223144780858,0.15375721666142717,0.021665231133211386,True
0.6001046841404553,0.02417935050812576,0.1807711651262474,0.06402497282341464,True
0.5993490723236428,0.04548876062769332,0.22013306345736777,0.021334581668892065,True
0.5993861595547734,0.021942604407791735,0.20161334443995255,0.023832688008831496,False
0.6001530526681058,0.02565526489002513,0.1414631957734045,0.07288666160907253,False
0.5990175957934547,0.03993363558653475,0.2528180765633094,0.07115859081483136,False
0.6001335662878393,0.08838244465223538,0.1697543930631359,0.015814638439110143,True
0.6007309655305704,0.08765993581962099,0.16046080115579048,0.07541324269466285,False
0.6005062603821889,0.04871071828801682,0.2113066163068318,0.04262506310526414,True
0.6008796499302193,0.011908003707361909,0.12325031862471278,0.035063462238015014,False
0.6005372929031746,0.026930311437602248,0.21260753830688506,0.07876597729158895,False
0.5994231893529248,0.036249233202473786,0.181232747358547,0.024802791945432792,True
0.5998621584891489,0.053244707395668854,0.12365929473153275,0.03783088550011598,False
0.6003368444293462,0.03184299277134342,0.21912334307647613,0.06662691818415921,True
0.6009068711539394,0.036772535614461165,0.29966997860940314,0.04216078893688052,False
0.5999475210836764,0.039080901942891086,0.17359673935210146,0.09691132520362353,False
0.6007404152423984,0.059293832098327136,0.2999262445799193,0.012657385392272711,True
0.5994144510503937,0.06848720662907896,0.19756623942650559,0.04058200559926441,False
0.5994538362774575,0.014306146487140813,0.15395385563892197,0.02536335389400213,False
0.5998069876034727,0.007237338996909737,0.22022034020686726,0.09860201187022022,False
0.5997818395264005,0.06492752540174686,0.2745793429210135,0.09497625671867586,True
0.5997040661277507,0.02108266674536808,0.19364005399527964,0.06831950667801656,True
0.6002398753228279,0.08990133270409778,0.10200072755654253,0.035906623935445206,False
0.600913993202463,0.04589752459277163,0.1532248312341208,0.013041826940680668,True
0.5997792518310417,0.03176958658341204,0.12466705739058276,0.06078245594127405,True
0.6008285010269698,0.0939776720278823,0.14755754923191347,0.06696057309569463,False
0.5999357355750199,0.02926955107525631,0.10064489757292722,0.011722556985970627,True
0.600870688482251,0.0803884466531765,0.13751798302981935,0.08902487922960464,False
0.6008470879586848,0.006406315226546562,0.29536346121166185,0.09711040914012214,True
0.5990409953760565,0.05191561673126446,0.20579478328363782,0.028352024757701447,False
0.6000053480212021,0.006107277930751832,0.15875199842021037,0.04569551584211612,True
0.5990768725617246,0.06588748001970277,0.17399795958791053,0.03777371527674809,False
0.6008456202466739,0.052306915498518264,0.24338648152380465,0.013349335557066702,True
0.5995406673046666,0.05439453684675547,0.22962779861721108,0.02097870479523132,False
0.6006093069313113,0.027753669470467007,0.2088399542045608,0.04715717203069278,True
0.59997662293049,0.034358045460420525,0.24161807799316878,0.04198424819058888,True
0.6000412390165543,0.07584689985827561,0.15273758311183924,0.07558510670610188,False
0.6003913530203047,0.04774478528591302,0.1337466712397456,0.09546951285326519,False
0.6008551832647201,0.06202474344050214,0.21930032402835523,0.07770892174960509,False
0.6000208987555836,0.017245461790599215,0.15477220513197343,0.06119239888073508,False
0.6003074905765945,0.03720294017780212,0.23735707672194054,0.047738581909173204,True
0.6007684874838376,0.09903180141587138,0.18454835279625387,0.059594201212907705,True
0.6002140910995389,0.04071433512150777,0.202168218528388,0.022046718624074552,False
0.5999404240273143,0.0738683879572032,0.2652880521080121,0.09462421020043774,True
0.6008649772237812,0.07706287490447301,0.28458180592393134,0.04278703447699139,True
0.6002741733558645,0.033279348935065886,0.1335110045639602,0.059299314557829524,False
0.5990445115618633,0.05755655525716299,0.1368733676775712,0.027602636057464325,True
0.6000238607991454,0.024374136795403692,0.16532132495238644,0.0944867985506638,False
0.5996665533358005,0.05884792781927462,0.23651201892197374,0.07997884486401935,True
0.5993565819709042,0.09002647833506953,0.16085740401688592,0.07921960285870985,True
0.5999923272614601,0.06175242052967642,0.19403178582264968,0.04596420578300803,False
0.5992786178343698,0.03578790251557617,0.10844720179995224,0.09825129895488495,False
0.6006693999344236,0.09429963841126343,0.18466276410317276,0.04384576470189093,True
0.5995777474316526,0.08976926839961379,0.11064767201026915,0.07662017444183121,False
0.6000911023162887,0.08085641063107281,0.27936208735375473,0.061663909881686726,True
0.600327360315079,0.09329725206665358,0.20869468757634213,0.08831139318001613,True
0.6004490889219529,0.09948113040511741,0.20714600477156192,0.09066266926828452,False
0.5999184650940039,0.03952481852735154,0.16699582480750746,0.04350791174743363,False
0.6002326664957308,0.07114230950683467,0.14274124081150863,0.08397556431879448,True
0.5990812975112234,0.08483789288700021,0.2682652709757414,0.018189072196807037,True
0.5998832050043202,0.08814723836691274,0.17100930544526455,0.037553083235889,False
0.5995788891677198,0.051315322385085696,0.28062369287381617,0.08031093467513155,False
0.5997516131367441,0.036435465992018815,0.17704534359565074,0.036987282640873476,True
0.5998001145492665,0.012714797450249938,0.11913041950627182,0.09129331853829352,False
0.5997461671101573,0.08517786636971597,0.12521926276260067,0.06089492727641729,True
0.6001808486380902,0.0958074046878469,0.28141900633049166,0.025943631369604432,True
0.5998695564775062,0.0923555252392971,0.24710888245871093,0.09900810253526096,False
0.5994767105335892,0.09264520930536428,0.14125462964412544,0.07326111655850318,False
0.6003995777684418,0.07623420315096159,0.2647859669985029,0.022770590838348634,False
0.6006182670603517,0.0834143835802406,0.11043841298198026,0.02079979332385532,True
0.5997660659169554,0.04391394037296677,0.28046986128973156,0.07725177722307738,True
0.5990868660436194,0.07550803214329652,0.2767249595658926,0.04109587919741254,False
0.6009375559748814,0.09629334748619928,0.15400506621978122,0.0432886745183668,True
0.6003727809282265,0.004580491277243967,0.13168239603252768,0.06651715674641684,False
0.6002285202718936,0.08133176577809906,0.11282435188882636,0.0783602503467854,True
0.5994331079669197,0.07762485960892113,0.2656612057142384,0.05604430084103598,True
0.5993739845743365,0.005266930933844037,0.2599357059853956,0.03809567343093898,True
0.5992414460890725,0.026838717970844295,0.2283815079200547,0.03918808951080404,False
0.6009469502946014,0.04607987143904611,0.24347760055377127,0.08315572737571737,True
0.6009786626067796,0.07916097151405212,0.13544381657968904,0.07516719699682488,True
0.5994929691321162,0.010554595473036367,0.2302071261773378,0.09561004510993787,False
0.599510419442338,0.06711061169094684,0.2510244553993852,0.07226271594654078,False
0.5992385620264371,0.05649235080279928,0.11330427600606312,0.013445534219594376,True
0.600225006351209,0.0467788565504213,0.2281062789419141,0.01412748479686182,False
0.599030738041611,0.07075482704308719,0.21726631990615602,0.057420889202524604,True
0.6004727572868211,0.08705368278984953,0.2271162150943574,0.01038293048119315,False
0.6005024815087153,0.0822693174073524,0.11849982258018459,0.06431780421601485,True
0.6005001477061513,0.010180638112878889,0.1089009729747951,0.06906091143445044,True
0.5997595997253476,0.07049748028721221,0.12563800197855057,0.056130222719716544,False
0.5991810590265149,0.08351157130002192,0.23525422725542486,0.06198910312446299,False
0.599057749538841,0.03365378618321558,0.17787935403864893,0.02325703116120659,False
0.5990472458867852,0.0641563910676474,0.13672844345534307,0.0988277853720692,False
0.5992082472487121,0.049408143303420006,0.1854514590368107,0.05911059763348893,False
0.5999137841581015,0.02078122030695974,0.12136834279656657,0.06945707169290699,False
0.6003180796909643,0.09516987084111385,0.1226537020675378,0.02431176862406029,True
0.5990834082104926,0.0986416876519703,0.20918843829864492,0.08476942873941368,True
0.600664441614399,0.03649870708183596,0.10753849282599139,0.08290729638388741,True
0.600296975947943,0.025150572700576933,0.1729925376230757,0.04659301595607134,False
0.5996892813038994,0.018270659644811862,0.2423674585608666,0.02251127086890706,True
0.599730895413535,0.06164305150634464,0.27005075411704504,0.09530219144192496,False
0.5993209593809226,0.033129179448271213,0.1803412157907975,0.09933302535586606,True
0.5994518149415732,0.035410726557750086,0.2335538478497839,0.0646491631694999,False
0.6009634681900402,0.09952856638025608,0.2567625301685183,0.06602163821156086,False
0.6003501408641044,0.0449342124745117,0.1388716051418478,0.04442827704992643,True
0.5997858656662782,0.06241436493813487,0.1411662511258599,0.04876237864611146,False
0.5994071612288763,0.027975952552241917,0.1570799053409182,0.049270586821888965,True
0.599536846473953,0.055659819297701724,0.2973539903134754,0.05623390435866351,True
0.5990188592819541,0.01874829295899602,0.27285147942798155,0.06277264324164937,True
0.6004343679852692,0.02404981596301683,0.28757380828362616,0.09652288324664236,False
0.5998990088250181,0.05725471888870351,0.2738371314223182,0.013837519298205717,False
0.5994869850979055,0.06613109229904197,0.2680803427787532,0.0916805060911506,False
0.6001495078097541,0.07333697217778218,0.28585075970821383,0.0991845132592211,True
0.6004403016289557,0.009666172778271427,0.14178589053111984,0.09000102854206671,False
0.6004534618026725,0.045585310555396406,0.21065535809580926,0.07431224752919711,True
0.6002130689434136,0.07014287634661728,0.19463625284831088,0.08914061954610014,False
0.6002810409769611,0.06130001427138146,0.22938556806055058,0.05250879274656668,False
0.6006214383167529,0.0743211617625038,0.11621114151569724,0.03283128457844096,False
0.6005921287949889,0.06120437832978137,0.2284030234227978,0.0721725863914212,False
0.6005053846779743,0.0021938338566611175,0.14552030488506779,0.07208530003355439,False
0.6003879020348201,0.03490477278397753,0.16355623211126064,0.06364103522489119,False
0.600862072456324,0.03129975468207654,0.14195570370715005,0.07701082642542922,True
0.5991704165165838,0.08962762733526411,0.2713100957463417,0.028038483269342947,True
0.6002695268837864,0.04027445653957945,0.11983603655805813,0.08980605634784687,False
0.6008268047968682,0.01851199802374151,0.2689080116032212,0.08442006081224511,False
0.600571511912256,0.01928929090479024,0.13202671624279633,0.08546464856664661,False
0.5998875853319484,0.0427630359276441,0.28322264931435037,0.07900339786936666,False
0.6004505862275181,0.007120726046059352,0.20638329460739552,0.06069189701385997,False
0.6007181888678049,0.037098164772298194,0.14043964285085708,0.07722112642363244,True
0.5995343015291899,0.0445566278465442,0.23881449304467764,0.023739612222339706,True
0.6007346126120149,0.0506632282456139,0.28539047030262576,0.06377593968543926,True
0.5996359443885553,0.08773541391231258,0.13607385547766276,0.059535414788157576,False
0.5999961648584622,0.08646917313274889,0.22522229845389294,0.08532065198091018,False
0.6005120106799545,0.003865818093235897,0.23568084607726164,0.09475387467225713,True
0.5991514487489874,0.0622296181065272,0.28852181795940673,0.062178047659300406,True
0.6006762310374907,0.08377545354991907,0.2959936547161709,0.0738768644909908,True
0.6005544792494766,0.05071495515965183,0.25399039315847904,0.057076175655541114,False
0.6000038190288287,0.02170323961549425,0.16187156962595395,0.0821896765645238,False
0.6000478232648127,0.09930925477242862,0.21796592950559673,0.05390210208520225,False
0.5993180154324906,0.0830661464519,0.1386193957077352,0.061323547142247546,False
0.5991252057774203,0.06675809490472913,0.16649154395269594,0.042738658349094,False
0.600558382109752,0.060424987288222244,0.10491256790990473,0.03154907182491284,False
0.6008679641404405,0.045138681406396916,0.10323213003061077,0.0672218906298224,True
0.5997147316819981,0.01986458112993922,0.1151170461941049,0.0337729517138069,True
0.6000793232023416,0.05527123555998092,0.28904554834390767,0.051250932026837503,True
0.600056414424904,0.019626495885486768,0.19545807309341415,0.08019266598400684,False
0.5998792115139446,0.040672182713400305,0.17089013133156356,0.07887804679977392,True
0.6002313229546627,0.06567136533071968,0.16310673283229124,0.07241789397970183,False
0.600335696630405,0.05213110202973034,0.2263210563677242,0.09771365411847553,True
0.5990629931410347,0.07904138143879078,0.29795440657075506,0.0291720691568908,False
0.6007517606708762,0.07765612344397872,0.11275111901856427,0.03629934233906392,True
0.6003457267761604,0.05245933119892466,0.1645320117487235,0.031298494241752926,True
0.5998367154378664,0.06901665440351266,0.1292234572514803,0.06344658826066837,True
0.6006974920437096,0.0554843394794446,0.15156067931787803,0.02740734017809513,True
0.5994741681014061,0.05717169176616497,0.22478516714917374,0.09456831650854142,True
0.6003473837668363,0.08069755404423593,0.1303191428560043,0.0841087067759546,True
0.6001588567182083,0.05282686764443959,0.1661212153123256,0.0713370902663259,True
0.5995038836055884,0.0017424100066977173,0.10914064595816708,0.07608952607768,True
